# SSG Issues Database
# id	file_path	category	status	severity	description	last_updated	source
ISS-370	ssg-sass/src/main/scala/ssg/sass/Deprecation.scala	deprecations	open	medium	[was ISS-059] Future-deprecation activation: dart-sass supports opt-in to future deprecations via a silence/fatal/future flag set. With no deprecation framework, ssg-sass cannot surface future-deprecation warnings for early migration.	2026-04-06	manual
ISS-371	ssg-sass/src/main/scala/ssg/sass/SassException.scala	errors	open	high	[was ISS-060] Error span fidelity (synthetic placeholders): SHORTCUTS notes selector/media/at-root sub-parsers build FileSpan.synthetic placeholders with synthesized file URLs. dart-sass uses lib/src/util/lazy_file_span.dart and multi_span.dart to attach real spans through every error path. Many ssg-sass errors point at placeholder locations.	2026-04-06	manual
ISS-372	ssg-sass/src/main/scala/ssg/sass/SassException.scala	errors	open	medium	[was ISS-061] MultiSpanException: dart-sass exception.dart defines MultiSpanSassException that attaches secondary spans (e.g. variable was defined here + used here). ssg-sass has only single-span exceptions.	2026-04-06	manual
ISS-373	ssg-sass/src/main/scala/ssg/sass/SassException.scala	errors	open	medium	[was ISS-062] Stack trace / call chain: dart-sass SassException toString formats a multi-line trace 'from line X of file Y' walking the include stack. Verify ssg-sass prints the full include/use chain on error.	2026-04-06	manual
ISS-374	ssg-sass/src/main/scala/ssg/sass/Module.scala	modules	open	high	[was ISS-063] Module system views: dart-sass lib/src/module/{built_in,forwarded_view,shadowed_view}.dart provides lazy member maps that honor show/hide/as-prefix filters at lookup time rather than at load time. This keeps configuration propagation O(1) per lookup and avoids copying module state. ssg-sass may eagerly materialize the merged view, which is correct but slower and can mask some re-export edge cases. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-10	manual
ISS-375	ssg-sass/src/main/scala/ssg/sass/Configuration.scala	modules	open	medium	[was ISS-064] Configuration propagation order: dart-sass lib/src/configuration.dart + configured_value.dart track which configured values have been used, and dart-sass raises an error when an @use supplies a value that the target module does not accept. Verify ssg-sass enforces 'unused configuration' errors.	2026-04-06	manual
ISS-376	ssg-sass/src/main/scala/ssg/sass/Environment.scala	evaluator	open	medium	[was ISS-065] Variable scoping inside nested imports: dart-sass lib/src/environment.dart distinguishes the @import semantic (declarations leak into calling scope) from @use (isolated module). ssg-sass must match the scoping for code still on the @import path.	2026-04-06	manual
ISS-377	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-066] @forward show/hide mixins vs functions: dart-sass evaluate.dart visitForwardRule applies show/hide to the union of variables, functions, and mixins with a single pass but produces a distinct ForwardedView per member kind. Verify ssg-sass does not cross-leak mixin names into function namespace or vice versa. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-378	ssg-sass/src/main/scala/ssg/sass/StylesheetGraph.scala	modules	open	medium	[was ISS-067] StylesheetGraph change detection: dart-sass lib/src/stylesheet_graph.dart tracks modification times and import edges for watch-mode incremental rebuild. ssg-sass has a minimal graph (no watch support). Needed if ssg-sass is ever run with a watcher.	2026-04-06	manual
ISS-379	ssg-sass/src/main/scala/ssg/sass/value/SassArgumentList.scala	values	open	medium	[was ISS-068] Keyword-args tracking: dart-sass lib/src/value/argument_list.dart tracks which keyword arguments were consumed to raise 'unknown keyword argument' errors exactly once per unused keyword. Verify ssg-sass behavior matches.	2026-04-06	manual
ISS-380	ssg-sass/src/main/scala/ssg/sass/value/SassMap.scala	values	open	low	[was ISS-069] SassMap equality and ordering: dart-sass lib/src/value/map.dart preserves insertion order and compares by key equality, treating an empty map as equal to an empty list (for Sass compat). Verify ssg-sass.	2026-04-06	manual
ISS-381	ssg-sass/src/main/scala/ssg/sass/value/SassString.scala	values	open	low	[was ISS-070] Quoted string identity: dart-sass lib/src/value/string.dart distinguishes quoted vs unquoted and makes unquoted strings never equal to quoted with the same text. This affects map keys.	2026-04-06	manual
ISS-382	ssg-sass/src/main/scala/ssg/sass/value/SassFunction.scala	values	open	medium	[was ISS-071] First-class SassMixin: dart-sass lib/src/value/mixin.dart implements SassMixin as a first-class value returned by meta.get-mixin, accepted by meta.apply. ssg-sass SHORTCUTS notes SassMixin exists but verify meta.apply is wired.	2026-04-06	manual
ISS-383	ssg-sass/src/main/scala/ssg/sass/visitor/FindDependenciesVisitor.scala	evaluator	open	medium	[was ISS-072] FindDependenciesVisitor dynamic load-css: SHORTCUTS notes handles literal strings only. dart-sass visitor/find_dependencies.dart recurses into interpolation and dynamic meta.load-css arguments to build a conservative dependency set for incremental builds.	2026-04-06	manual
ISS-384	ssg-sass/src/main/scala/ssg/sass/visitor/IsPlainCssVisitor.scala	evaluator	open	low	[was ISS-073] IsPlainCssVisitor / ExpressionToCalc / AnySelector / EveryCss / IsCalculationSafe: dart-sass visitor/*.dart has seven auxiliary visitors for AST classification used by simplification and serialization. ssg-sass implements a subset; verify each has a working counterpart or document as N/A.	2026-04-06	manual
ISS-385	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-074] duplicate-var-flags deprecation: dart-sass stylesheet.dart rejects !default !default or !global !global on one variable. Deprecation warning not emitted in ssg-sass.	2026-04-06	manual
ISS-386	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-075] elseif deprecation: dart-sass stylesheet.dart accepts legacy @elseif spelling and warns via the 'elseif' deprecation. ssg-sass either errors or silently accepts.	2026-04-06	manual
ISS-387	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-076] moz-document deprecation: dart-sass stylesheet.dart emits 'moz-document' for @-moz-document rules (only empty url-prefix() allowed). Not warned by ssg-sass.	2026-04-06	manual
ISS-388	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-077] css-function-mixin deprecation: dart-sass stylesheet.dart forbids @function/@mixin names that begin with '--'. Not enforced by ssg-sass.	2026-04-06	manual
ISS-389	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-078] misplaced-rest deprecation: dart-sass stylesheet.dart detects a rest parameter that appears before a positional or named parameter and warns via 'misplaced-rest'. Not detected by ssg-sass.	2026-04-06	manual
ISS-390	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-079] function-name deprecation: dart-sass stylesheet.dart rejects uppercase reserved function names (URL, CALC, etc.) as user function names via 'function-name'. Not enforced in ssg-sass.	2026-04-06	manual
ISS-391	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-080] type-function deprecation: dart-sass evaluate.dart warns on user-defined functions named 'type' (colliding with meta.type-of future). Not warned in ssg-sass.	2026-04-06	manual
ISS-392	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	low	[was ISS-081] new-global deprecation: dart-sass evaluate.dart warns when !global is used to declare a new variable (rather than mutate an existing one). Not warned in ssg-sass.	2026-04-06	manual
ISS-393	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	colors	open	low	[was ISS-082] abs-percent deprecation: dart-sass functions/color.dart warns when the Sass abs() function receives a percent argument (ambiguous with CSS abs()). Not emitted in ssg-sass.	2026-04-06	manual
ISS-394	ssg-sass/src/main/scala/ssg/sass/fn/MetaFunctions.scala	functions	open	low	[was ISS-083] call-string deprecation: dart-sass functions/meta.dart warns when meta.call() receives a bare string rather than a first-class function. Not emitted in ssg-sass.	2026-04-06	manual
ISS-395	ssg-sass/src/main/scala/ssg/sass/fn/MetaFunctions.scala	functions	open	low	[was ISS-084] feature-exists deprecation: dart-sass functions/meta.dart deprecates meta.feature-exists entirely (all features now assumed present). Not warned in ssg-sass.	2026-04-06	manual
ISS-396	ssg-sass/src/main/scala/ssg/sass/fn/MetaFunctions.scala	functions	open	low	[was ISS-085] if-function deprecation: dart-sass deprecates the global Sass if($condition, $if-true, $if-false) in favor of meta.if (or @if). Not warned in ssg-sass.	2026-04-06	manual
ISS-397	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	colors	open	medium	[was ISS-086] null-alpha deprecation: dart-sass functions/color.dart warns when rgb/hsl receive null as alpha (instead of treating as 'no alpha specified'). Not detected in ssg-sass.	2026-04-06	manual
ISS-398	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	colors	open	medium	[was ISS-087] color-4-api deprecation: dart-sass functions/color.dart warns on legacy-API uses of sass:color that are incompatible with Color-4 (passing rgb values outside 0-255 expecting clamp, etc.). Not warned in ssg-sass.	2026-04-06	manual
ISS-399	ssg-sass/src/main/scala/ssg/sass/fn/ColorFunctions.scala	colors	open	medium	[was ISS-088] color-module-compat deprecation: dart-sass functions/color.dart warns when color.* functions are called with legacy-API conventions that don't match the Color-4 semantics (color-module-compat). Not warned in ssg-sass.	2026-04-06	manual
ISS-400	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-089] Interpolation in at-rule names: dart-sass stylesheet.dart supports @#{foo}-rule with interpolation in the at-rule name. Verify ssg-sass.	2026-04-06	manual
ISS-401	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-090] Placeholder selectors in @forward: dart-sass stylesheet.dart allows %foo in @forward show/hide lists. Verify ssg-sass selector-filter syntax covers placeholders.	2026-04-06	manual
ISS-402	ssg-sass/src/main/scala/ssg/sass/parse/StylesheetParser.scala	parser	open	medium	[was ISS-091] Nested rules inside declarations (sub-property syntax): dart-sass stylesheet.dart permits 'font: { family: sans; size: 1em; }' that expands to font-family/font-size. Verify ssg-sass parses the declaration-with-nested-children form.	2026-04-06	manual
ISS-403	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-092] First-class calc with interpolation: dart-sass evaluate.dart permits #{} inside calc() and feeds the result back into the calculation simplifier if it parses as a number. ssg-sass likely treats interpolated calc contents as opaque strings.	2026-04-06	manual
ISS-404	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	resolved	high	[was ISS-093] Plain CSS function preservation: dart-sass evaluate.dart distinguishes a Sass function call from a plain-CSS function token (unknown-function) and emits the latter verbatim. ssg-sass must preserve unknown function calls like env(), var(), url() untouched. REOPEN: marked resolved by automated scan but underlying code uses stubs/simplifications. Requires full faithful port.	2026-04-12	manual
ISS-405	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-094] CSS variable (var()) fallback: dart-sass evaluate.dart treats var(--foo, default) as a special unquoted string that never participates in arithmetic. Verify ssg-sass does not try to evaluate the fallback as a Sass expression.	2026-04-06	manual
ISS-406	ssg-sass/src/main/scala/ssg/sass/visitor/EvaluateVisitor.scala	evaluator	open	medium	[was ISS-095] Evaluator statement-search / source-interpolation: dart-sass visitor/statement_search.dart and source_interpolation.dart support reverse lookups used by language server and find-all-references. Not ported — acceptable for compiler-only, but blocks future IDE integration.	2026-04-06	manual
ISS-407	ssg-sass/src/main/scala/ssg/sass/util/MultiDirWatcher.scala	modules	open	low	[was ISS-096] Watcher / repl / executable: dart-sass lib/src/executable/*.dart and util/multi_dir_watcher.dart implement watch mode, REPL, and CLI options. Explicitly out of scope for ssg-sass (library only), but should be noted so nobody assumes feature parity.	2026-04-06	manual
ISS-408	ssg-sass/src/main/scala/ssg/sass/Syntax.scala	parser	open	low	[was ISS-097] Syntax auto-detection: dart-sass lib/src/syntax.dart picks SCSS/SASS/CSS from file extension with an explicit override. Verify ssg-sass Compiler applies the same mapping and honors .css -> CssParser strict mode (currently relevant only once ISS-330 lands).	2026-04-06	manual
ISS-409	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	open	medium	[was ISS-098] Legacy color accessors on non-legacy colors: dart-sass color.dart throws 'can't get red channel from non-legacy color' when red/green/blue/hue/saturation/lightness is called on lab/oklch. Verify ssg-sass emits the same error (not silent conversion).	2026-04-06	manual
ISS-410	ssg-sass/src/main/scala/ssg/sass/value/SassColor.scala	colors	open	medium	[was ISS-099] Color equality legacy vs modern: dart-sass color.dart treats lab(50% 0 0) and a legacy-rgb equivalent as unequal even if they round-trip. Verify ssg-sass equality respects the space boundary.	2026-04-06	manual
ISS-411	ssg-sass/src/main/scala/ssg/sass/visitor/SerializeVisitor.scala	serializer	open	medium	[was ISS-100] Color serialization per space: dart-sass serialize.dart emits lab(…)/oklch(…)/color(display-p3 …) forms with correct channel clamping rules (percent vs number) and 'none' keyword round-trip. Verify ssg-sass matches on the full ColorSpacesSuite sass-spec cases.	2026-04-06	manual
ISS-412	ssg-sass/src/main/scala/ssg/sass/util/Character.scala	parser	open	low	[was ISS-101]  — Partially fixed in commit 2f4a7a8 (B001, +37 cases). Remaining work tracked as ISS-235. REOPEN: prior fix was an ad-hoc patch. Requires full faithful port of the original dart-sass method(s).	2026-04-10	manual
ISS-413	ssg-sass/src/main/scala/ssg/sass/Compiler.scala	evaluator	open	medium	[was ISS-102] async/sync evaluator split: dart-sass ships both async_evaluate.dart and evaluate.dart generated from a single source via tool/grind/synchronize.dart. ssg-sass is sync-only, which is correct but means the async-importer JS API is unsupported.	2026-04-06	manual
ISS-414	ssg-js/src/main/scala/ssg/js/ast/AstNode.scala	shortcuts	open	medium	[was ISS-103] 7 shortcut hit(s): scalastyle-ignore-return	2026-04-10	manual
ISS-415	ssg-js/src/main/scala/ssg/js/ast/AstSize.scala	shortcuts	open	medium	[was ISS-104] 3 shortcut hit(s): simplified-comment, todo	2026-04-10	manual
ISS-416	ssg-js/src/main/scala/ssg/js/ast/AstSymbols.scala	shortcuts	open	low	[was ISS-105] 1 shortcut hit(s): not-yet-comment	2026-04-10	manual
ISS-417	ssg-js/src/main/scala/ssg/js/compress/Common.scala	shortcuts	open	medium	[was ISS-106] 4 shortcut hit(s): simplified-comment, todo	2026-04-10	manual
ISS-418	ssg-js/src/main/scala/ssg/js/compress/Compressor.scala	shortcuts	open	high	[was ISS-107] 49 shortcut hit(s): todo, get-or-else-null, simplified-comment	2026-04-10	manual
ISS-419	ssg-js/src/main/scala/ssg/js/compress/CompressorFlags.scala	shortcuts	open	low	[was ISS-108] 1 shortcut hit(s): simplified-comment	2026-04-10	manual
ISS-420	ssg-js/src/main/scala/ssg/js/compress/CompressorLike.scala	shortcuts	open	low	[was ISS-109] 2 shortcut hit(s): minimal-comment, phase-n-comment	2026-04-10	manual
ISS-421	ssg-js/src/main/scala/ssg/js/compress/DropSideEffectFree.scala	shortcuts	open	medium	[was ISS-110] 6 shortcut hit(s): todo, for-now-comment	2026-04-10	manual
ISS-422	ssg-js/src/main/scala/ssg/js/compress/DropUnused.scala	shortcuts	open	medium	[was ISS-111] 6 shortcut hit(s): for-now-comment, todo	2026-04-10	manual
ISS-423	ssg-js/src/main/scala/ssg/js/compress/Evaluate.scala	shortcuts	open	medium	[was ISS-112] 3 shortcut hit(s): todo, for-now-comment	2026-04-10	manual
ISS-424	ssg-js/src/main/scala/ssg/js/compress/GlobalDefs.scala	shortcuts	open	low	[was ISS-113] 2 shortcut hit(s): for-now-comment, todo	2026-04-10	manual
ISS-425	ssg-js/src/main/scala/ssg/js/compress/Inference.scala	shortcuts	open	medium	[was ISS-114] 8 shortcut hit(s): todo	2026-04-10	manual
ISS-426	ssg-js/src/main/scala/ssg/js/compress/Inline.scala	shortcuts	open	medium	[was ISS-115] 7 shortcut hit(s): todo, for-now-comment	2026-04-10	manual
ISS-427	ssg-js/src/main/scala/ssg/js/compress/ReduceVars.scala	shortcuts	open	medium	[was ISS-116] 6 shortcut hit(s): todo, for-now-comment	2026-04-10	manual
ISS-428	ssg-js/src/main/scala/ssg/js/compress/TightenBody.scala	shortcuts	open	medium	[was ISS-117] 4 shortcut hit(s): todo	2026-04-10	manual
ISS-429	ssg-js/src/main/scala/ssg/js/parse/Parser.scala	shortcuts	open	high	[was ISS-118] 13 shortcut hit(s): null-cast, break-comment, simplified-comment	2026-04-10	manual
ISS-430	ssg-js/src/main/scala/ssg/js/parse/Tokenizer.scala	shortcuts	open	medium	[was ISS-119] 9 shortcut hit(s): null-cast, flag-break-var	2026-04-10	manual
ISS-431	ssg-js/src/main/scala/ssg/js/scope/Mangler.scala	shortcuts	open	low	[was ISS-120] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-432	ssg-js/src/main/scala/ssg/js/scope/ScopeAnalysis.scala	shortcuts	open	medium	[was ISS-121] 5 shortcut hit(s): null-cast, xxx, hack	2026-04-10	manual
ISS-433	ssg-js/src/main/scala/ssg/js/scope/SymbolDef.scala	shortcuts	open	low	[was ISS-122] 1 shortcut hit(s): not-yet-comment	2026-04-10	manual
ISS-434	ssg-liquid/src/main/scala/ssg/liquid/Insertion.scala	shortcuts	open	low	[was ISS-123] 1 shortcut hit(s): this-null-arg	2026-04-10	manual
ISS-435	ssg-liquid/src/main/scala/ssg/liquid/Nullable.scala	shortcuts	open	low	[was ISS-124] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-436	ssg-liquid/src/main/scala/ssg/liquid/antlr/NameResolver.scala	shortcuts	open	low	[was ISS-125] 1 shortcut hit(s): unsupported-op	2026-04-10	manual
ISS-437	ssg-liquid/src/main/scala/ssg/liquid/blocks/Block.scala	shortcuts	open	low	[was ISS-126] 1 shortcut hit(s): this-null-arg	2026-04-10	manual
ISS-438	ssg-liquid/src/main/scala/ssg/liquid/blocks/For.scala	shortcuts	open	low	[was ISS-127] 1 shortcut hit(s): break-comment	2026-04-10	manual
ISS-439	ssg-liquid/src/main/scala/ssg/liquid/filters/Filter.scala	shortcuts	open	low	[was ISS-128] 1 shortcut hit(s): this-null-arg	2026-04-10	manual
ISS-440	ssg-liquid/src/main/scala/ssg/liquid/tags/Tag.scala	shortcuts	open	low	[was ISS-129] 1 shortcut hit(s): this-null-arg	2026-04-10	manual
ISS-441	ssg-md/src/main/scala/ssg/md/Nullable.scala	shortcuts	open	low	[was ISS-130] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-442	ssg-md/src/main/scala/ssg/md/ast/Heading.scala	shortcuts	open	low	[was ISS-131] 2 shortcut hit(s): for-now-comment, not-yet-comment	2026-04-10	manual
ISS-443	ssg-md/src/main/scala/ssg/md/ast/HtmlEntity.scala	shortcuts	open	low	[was ISS-132] 1 shortcut hit(s): todo	2026-04-10	manual
ISS-444	ssg-md/src/main/scala/ssg/md/ast/ParagraphItemContainer.scala	shortcuts	open	low	[was ISS-133] 1 shortcut hit(s): for-now-comment	2026-04-10	manual
ISS-445	ssg-md/src/main/scala/ssg/md/ast/RefNode.scala	shortcuts	open	medium	[was ISS-134] 3 shortcut hit(s): null-cast, not-yet-comment	2026-04-10	manual
ISS-446	ssg-md/src/main/scala/ssg/md/ext/admonition/internal/AdmonitionBlockParser.scala	shortcuts	open	low	[was ISS-135] 2 shortcut hit(s): scala-unimpl	2026-04-10	manual
ISS-447	ssg-md/src/main/scala/ssg/md/ext/admonition/internal/AdmonitionNodeRenderer.scala	shortcuts	open	low	[was ISS-136] 2 shortcut hit(s): scala-unimpl	2026-04-10	manual
ISS-448	ssg-md/src/main/scala/ssg/md/ext/attributes/internal/AttributesNodeFormatter.scala	shortcuts	open	medium	[was ISS-137] 3 shortcut hit(s): todo, pending-comment	2026-04-10	manual
ISS-449	ssg-md/src/main/scala/ssg/md/ext/autolink/internal/AutolinkNodePostProcessor.scala	shortcuts	open	medium	[was ISS-138] 3 shortcut hit(s): todo, break-comment	2026-04-10	manual
ISS-450	ssg-md/src/main/scala/ssg/md/ext/definition/internal/DefinitionItemBlockParser.scala	shortcuts	open	low	[was ISS-139] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-451	ssg-md/src/main/scala/ssg/md/ext/emoji/internal/EmojiNodeFormatter.scala	shortcuts	open	medium	[was ISS-140] 3 shortcut hit(s): for-now-comment, todo, not-yet-comment	2026-04-10	manual
ISS-452	ssg-md/src/main/scala/ssg/md/ext/enumerated/reference/EnumeratedReferenceBase.scala	shortcuts	open	medium	[was ISS-141] 4 shortcut hit(s): get-or-else-null, null-cast	2026-04-10	manual
ISS-453	ssg-md/src/main/scala/ssg/md/ext/enumerated/reference/internal/EnumRefTextCollectingVisitor.scala	shortcuts	open	low	[was ISS-142] 2 shortcut hit(s): placeholder-comment	2026-04-10	manual
ISS-454	ssg-md/src/main/scala/ssg/md/ext/enumerated/reference/internal/EnumeratedReferenceNodeFormatter.scala	shortcuts	open	medium	[was ISS-143] 4 shortcut hit(s): not-yet-comment, for-now-comment, todo	2026-04-10	manual
ISS-455	ssg-md/src/main/scala/ssg/md/ext/enumerated/reference/internal/EnumeratedReferenceNodeRenderer.scala	shortcuts	open	low	[was ISS-144] 2 shortcut hit(s): placeholder-comment	2026-04-10	manual
ISS-456	ssg-md/src/main/scala/ssg/md/ext/footnotes/Footnote.scala	shortcuts	open	medium	[was ISS-145] 5 shortcut hit(s): null-cast	2026-04-10	manual
ISS-457	ssg-md/src/main/scala/ssg/md/ext/gfm/tasklist/internal/TaskListFormatOptions.scala	shortcuts	open	low	[was ISS-146] 1 shortcut hit(s): this-null-arg	2026-04-10	manual
ISS-458	ssg-md/src/main/scala/ssg/md/ext/jekyll/tag/JekyllTag.scala	shortcuts	open	low	[was ISS-147] 1 shortcut hit(s): return-comment	2026-04-10	manual
ISS-459	ssg-md/src/main/scala/ssg/md/ext/jekyll/tag/internal/IncludeNodePostProcessor.scala	shortcuts	open	medium	[was ISS-148] 5 shortcut hit(s): todo, break-comment, not-yet-comment	2026-04-10	manual
ISS-460	ssg-md/src/main/scala/ssg/md/ext/macros/MacroReference.scala	shortcuts	open	medium	[was ISS-149] 5 shortcut hit(s): get-or-else-null, null-cast	2026-04-10	manual
ISS-461	ssg-md/src/main/scala/ssg/md/ext/macros/internal/MacroDefinitionBlockParser.scala	shortcuts	open	low	[was ISS-150] 2 shortcut hit(s): not-yet-comment	2026-04-10	manual
ISS-462	ssg-md/src/main/scala/ssg/md/ext/tables/TablesExtension.scala	shortcuts	open	low	[was ISS-151] 1 shortcut hit(s): scala-unimpl	2026-04-10	manual
ISS-463	ssg-md/src/main/scala/ssg/md/ext/tables/internal/TableNodeFormatter.scala	shortcuts	open	low	[was ISS-152] 1 shortcut hit(s): hack	2026-04-10	manual
ISS-464	ssg-md/src/main/scala/ssg/md/ext/toc/SimTocBlock.scala	shortcuts	open	low	[was ISS-153] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-465	ssg-md/src/main/scala/ssg/md/ext/toc/TocBlock.scala	shortcuts	open	low	[was ISS-154] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-466	ssg-md/src/main/scala/ssg/md/ext/toc/TocBlockBase.scala	shortcuts	open	low	[was ISS-155] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-467	ssg-md/src/main/scala/ssg/md/ext/toc/internal/SimTocBlockParser.scala	shortcuts	open	low	[was ISS-156] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-468	ssg-md/src/main/scala/ssg/md/ext/toc/internal/SimTocNodeFormatter.scala	shortcuts	open	medium	[was ISS-157] 3 shortcut hit(s): todo, pending-comment	2026-04-10	manual
ISS-469	ssg-md/src/main/scala/ssg/md/ext/toc/internal/TocBlockParser.scala	shortcuts	open	low	[was ISS-158] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-470	ssg-md/src/main/scala/ssg/md/ext/typographic/TypographicQuotes.scala	shortcuts	open	low	[was ISS-159] 1 shortcut hit(s): return-comment	2026-04-10	manual
ISS-471	ssg-md/src/main/scala/ssg/md/ext/typographic/internal/QuoteDelimiterProcessorBase.scala	shortcuts	open	low	[was ISS-160] 2 shortcut hit(s): scalastyle-ignore-return	2026-04-10	manual
ISS-472	ssg-md/src/main/scala/ssg/md/ext/wikilink/WikiNode.scala	shortcuts	open	medium	[was ISS-161] 4 shortcut hit(s): flag-break-var, return-comment	2026-04-10	manual
ISS-473	ssg-md/src/main/scala/ssg/md/formatter/Formatter.scala	shortcuts	open	low	[was ISS-162] 2 shortcut hit(s): handled-below, would-be-used	2026-04-10	manual
ISS-474	ssg-md/src/main/scala/ssg/md/formatter/FormatterUtils.scala	shortcuts	open	low	[was ISS-163] 1 shortcut hit(s): get-or-else-null	2026-04-10	manual
ISS-475	ssg-md/src/main/scala/ssg/md/formatter/MarkdownWriter.scala	shortcuts	open	medium	[was ISS-164] 3 shortcut hit(s): todo, for-now-comment	2026-04-10	manual
ISS-476	ssg-md/src/main/scala/ssg/md/formatter/TranslationPlaceholderGenerator.scala	shortcuts	open	low	[was ISS-165] 2 shortcut hit(s): placeholder-comment	2026-04-10	manual
ISS-477	ssg-md/src/main/scala/ssg/md/formatter/internal/CoreNodeFormatter.scala	shortcuts	open	medium	[was ISS-166] 7 shortcut hit(s): get-or-else-null, placeholder-comment, null-cast	2026-04-10	manual
ISS-478	ssg-md/src/main/scala/ssg/md/formatter/internal/FormatControlProcessor.scala	shortcuts	open	medium	[was ISS-167] 5 shortcut hit(s): get-or-else-null, flag-break-var	2026-04-10	manual
ISS-479	ssg-md/src/main/scala/ssg/md/formatter/internal/TranslationHandlerImpl.scala	shortcuts	open	low	[was ISS-168] 1 shortcut hit(s): break-comment	2026-04-10	manual
ISS-480	ssg-md/src/main/scala/ssg/md/html/AttributeProvider.scala	shortcuts	open	low	[was ISS-169] 1 shortcut hit(s): placeholder-comment	2026-04-10	manual
ISS-481	ssg-md/src/main/scala/ssg/md/html/HtmlRenderer.scala	shortcuts	open	medium	[was ISS-170] 3 shortcut hit(s): flag-break-var, for-now-comment, hack	2026-04-10	manual
ISS-482	ssg-md/src/main/scala/ssg/md/html/RendererExtension.scala	shortcuts	open	low	[was ISS-171] 1 shortcut hit(s): for-now-comment	2026-04-10	manual
ISS-483	ssg-md/src/main/scala/ssg/md/html/renderer/CoreNodeRenderer.scala	shortcuts	open	low	[was ISS-172] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-484	ssg-md/src/main/scala/ssg/md/parser/MutableListOptions.scala	shortcuts	open	low	[was ISS-173] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-485	ssg-md/src/main/scala/ssg/md/parser/core/HtmlBlockParser.scala	shortcuts	open	low	[was ISS-174] 1 shortcut hit(s): flag-break-var	2026-04-10	manual
ISS-486	ssg-md/src/main/scala/ssg/md/parser/core/delimiter/Delimiter.scala	shortcuts	open	low	[was ISS-175] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-487	ssg-md/src/main/scala/ssg/md/parser/internal/DocumentParser.scala	shortcuts	open	low	[was ISS-176] 2 shortcut hit(s): flag-break-var, hack	2026-04-10	manual
ISS-488	ssg-md/src/main/scala/ssg/md/util/ast/Document.scala	shortcuts	open	low	[was ISS-177] 1 shortcut hit(s): unsupported-op	2026-04-10	manual
ISS-489	ssg-md/src/main/scala/ssg/md/util/ast/Node.scala	shortcuts	open	medium	[was ISS-178] 3 shortcut hit(s): null-cast	2026-04-10	manual
ISS-490	ssg-md/src/main/scala/ssg/md/util/ast/NodeIterator.scala	shortcuts	open	low	[was ISS-179] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-491	ssg-md/src/main/scala/ssg/md/util/collection/CopyOnWriteRef.scala	shortcuts	open	low	[was ISS-180] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-492	ssg-md/src/main/scala/ssg/md/util/collection/MapEntry.scala	shortcuts	open	low	[was ISS-181] 1 shortcut hit(s): unsupported-op	2026-04-10	manual
ISS-493	ssg-md/src/main/scala/ssg/md/util/collection/OrderedMap.scala	shortcuts	open	low	[was ISS-182] 2 shortcut hit(s): unsupported-op	2026-04-10	manual
